version,data_format,request,response,response_hex,address,expected,actual,match,eeprom_read_events,event_details,steps,error
2.06,0x05,AR00,AR0064\x0A,41 52 30 30 36 34 0A,0x00,0x64,0x64,yes,1,EEPROM[0x00],777,
2.06,0x05,AR01,AR013d\x0A,41 52 30 31 33 64 0A,0x01,0x3D,0x3D,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x01],1128,
2.71,0x07,AR54,AR547e\x0A,41 52 35 34 37 65 0A,0x54,0x7E,0x7E,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x54],1212,
2.71,0x07,AR55,AR55a3\x0A,41 52 35 35 61 33 0A,0x55,0xA3,0xA3,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x55],1147,
2.71,0x07,AR56,AR56c8\x0A,41 52 35 36 63 38 0A,0x56,0xC8,0xC8,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x56],1220,
2.71,0x07,AR57,AR57ed\x0A,41 52 35 37 65 64 0A,0x57,0xED,0xED,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x57],1211,
2.71,0x07,AR58,AR5812\x0A,41 52 35 38 31 32 0A,0x58,0x12,0x12,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x58],1147,
2.71,0x07,AR59,AR5937\x0A,41 52 35 39 33 37 0A,0x59,0x37,0x37,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x59],1212,
2.71,0x07,AR5A,AR5a5c\x0A,41 52 35 61 35 63 0A,0x5A,0x5C,0x5C,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x5A],1216,
2.71,0x07,AR5B,AR5b81\x0A,41 52 35 62 38 31 0A,0x5B,0x81,0x81,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x5B],1151,
2.71,0x07,AR5C,AR5ca6\x0A,41 52 35 63 61 36 0A,0x5C,0xA6,0xA6,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x5C],1216,
2.71,0x07,AR5D,AR5dcb\x0A,41 52 35 64 63 62 0A,0x5D,0xCB,0xCB,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x5D],1216,
2.71,0x07,AR5E,AR5ef0\x0A,41 52 35 65 66 30 0A,0x5E,0xF0,0xF0,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x5E],1155,
2.71,0x07,AR5F,AR5f15\x0A,41 52 35 66 31 35 0A,0x5F,0x15,0x15,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x5F],1216,
2.71,0x07,AR60,AR603a\x0A,41 52 36 30 33 61 0A,0x60,0x3A,0x3A,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x60],1212,
2.71,0x07,AR61,AR615f\x0A,41 52 36 31 35 66 0A,0x61,0x5F,0x5F,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x61],1147,
2.71,0x07,AR62,AR6284\x0A,41 52 36 32 38 34 0A,0x62,0x84,0x84,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x62],1212,
2.71,0x07,AR63,AR63a9\x0A,41 52 36 33 61 39 0A,0x63,0xA9,0xA9,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x63],1147,
2.71,0x07,AR64,AR64ce\x0A,41 52 36 34 63 65 0A,0x64,0xCE,0xCE,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x64],1212,
2.71,0x07,AR65,AR65f3\x0A,41 52 36 35 66 33 0A,0x65,0xF3,0xF3,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x65],1217,
2.71,0x07,AR66,AR6618\x0A,41 52 36 36 31 38 0A,0x66,0x18,0x18,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x66],1147,
2.71,0x07,AR67,AR673d\x0A,41 52 36 37 33 64 0A,0x67,0x3D,0x3D,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x67],1212,
2.71,0x07,AR68,AR6862\x0A,41 52 36 38 36 32 0A,0x68,0x62,0x62,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x68],1212,
2.71,0x07,AR69,AR6987\x0A,41 52 36 39 38 37 0A,0x69,0x87,0x87,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x69],1147,
2.71,0x07,AR6A,AR6aac\x0A,41 52 36 61 61 63 0A,0x6A,0xAC,0xAC,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x6A],1216,
2.71,0x07,AR6B,AR6bd1\x0A,41 52 36 62 64 31 0A,0x6B,0xD1,0xD1,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x6B],1216,
2.71,0x07,AR6C,AR6cf6\x0A,41 52 36 63 66 36 0A,0x6C,0xF6,0xF6,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x6C],1157,
2.71,0x07,AR6D,AR6d1b\x0A,41 52 36 64 31 62 0A,0x6D,0x1B,0x1B,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x6D],1216,
2.71,0x07,AR6E,AR6e40\x0A,41 52 36 65 34 30 0A,0x6E,0x40,0x40,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x6E],1216,
2.71,0x07,AR6F,AR6f65\x0A,41 52 36 66 36 35 0A,0x6F,0x65,0x65,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x6F],1151,
2.71,0x07,AR70,AR708a\x0A,41 52 37 30 38 61 0A,0x70,0x8A,0x8A,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x70],1212,
2.71,0x07,AR71,AR71af\x0A,41 52 37 31 61 66 0A,0x71,0xAF,0xAF,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x71],1212,
2.71,0x07,AR72,AR72d4\x0A,41 52 37 32 64 34 0A,0x72,0xD4,0xD4,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x72],1147,
2.71,0x07,AR73,AR73f9\x0A,41 52 37 33 66 39 0A,0x73,0xF9,0xF9,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x73],1220,
2.71,0x07,AR74,AR741e\x0A,41 52 37 34 31 65 0A,0x74,0x1E,0x1E,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x74],1211,
2.71,0x07,AR75,AR7543\x0A,41 52 37 35 34 33 0A,0x75,0x43,0x43,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x75],1147,
2.71,0x07,AR76,AR7668\x0A,41 52 37 36 36 38 0A,0x76,0x68,0x68,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x76],1212,
2.71,0x07,AR77,AR778d\x0A,41 52 37 37 38 64 0A,0x77,0x8D,0x8D,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x77],1212,
2.71,0x07,AR78,AR78b2\x0A,41 52 37 38 62 32 0A,0x78,0xB2,0xB2,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x78],1148,
2.71,0x07,AR79,AR79d7\x0A,41 52 37 39 64 37 0A,0x79,0xD7,0xD7,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x79],1212,
2.71,0x07,AR7A,AR7afc\x0A,41 52 37 61 66 63 0A,0x7A,0xFC,0xFC,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x7A],1216,
2.71,0x07,AR7B,AR7b21\x0A,41 52 37 62 32 31 0A,0x7B,0x21,0x21,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x7B],1155,
2.71,0x07,AR7C,AR7c46\x0A,41 52 37 63 34 36 0A,0x7C,0x46,0x46,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x7C],1216,
2.71,0x07,AR7D,AR7d6b\x0A,41 52 37 64 36 62 0A,0x7D,0x6B,0x6B,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x7D],1216,
2.71,0x07,AR7E,AR7e90\x0A,41 52 37 65 39 30 0A,0x7E,0x90,0x90,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x7E],1151,
2.71,0x07,AR7F,AR7fb5\x0A,41 52 37 66 62 35 0A,0x7F,0xB5,0xB5,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x7F],1216,
2.71,0x07,AR80,AR80da\x0A,41 52 38 30 64 61 0A,0x80,0xDA,0xDA,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x80],1212,
2.71,0x07,AR81,AR81ff\x0A,41 52 38 31 66 66 0A,0x81,0xFF,0xFF,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x81],1147,
2.71,0x07,AR82,AR8224\x0A,41 52 38 32 32 34 0A,0x82,0x24,0x24,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x82],1217,
2.71,0x07,AR83,AR8349\x0A,41 52 38 33 34 39 0A,0x83,0x49,0x49,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x83],1147,
2.71,0x07,AR84,AR846e\x0A,41 52 38 34 36 65 0A,0x84,0x6E,0x6E,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x84],1212,
2.71,0x07,AR85,AR8593\x0A,41 52 38 35 39 33 0A,0x85,0x93,0x93,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x85],1212,
2.71,0x07,AR86,AR86b8\x0A,41 52 38 36 62 38 0A,0x86,0xB8,0xB8,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x86],1147,
2.71,0x07,AR87,AR87dd\x0A,41 52 38 37 64 64 0A,0x87,0xDD,0xDD,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x87],1212,
2.71,0x07,AR88,AR8802\x0A,41 52 38 38 30 32 0A,0x88,0x02,0x02,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x88],1212,
2.71,0x07,AR89,AR8927\x0A,41 52 38 39 32 37 0A,0x89,0x27,0x27,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x89],1153,
2.71,0x07,AR8A,AR8a4c\x0A,41 52 38 61 34 63 0A,0x8A,0x4C,0x4C,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x8A],1216,
2.71,0x07,AR8B,AR8b71\x0A,41 52 38 62 37 31 0A,0x8B,0x71,0x71,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x8B],1216,
2.71,0x07,AR8C,AR8c96\x0A,41 52 38 63 39 36 0A,0x8C,0x96,0x96,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x8C],1151,
2.71,0x07,AR8D,AR8dbb\x0A,41 52 38 64 62 62 0A,0x8D,0xBB,0xBB,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x8D],1216,
2.71,0x07,AR8E,AR8ee0\x0A,41 52 38 65 65 30 0A,0x8E,0xE0,0xE0,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x8E],1216,
2.71,0x07,AR8F,AR8f05\x0A,41 52 38 66 30 35 0A,0x8F,0x05,0x05,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x8F],1151,
2.71,0x07,AR90,AR902a\x0A,41 52 39 30 32 61 0A,0x90,0x2A,0x2A,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x90],1220,
2.71,0x07,AR91,AR914f\x0A,41 52 39 31 34 66 0A,0x91,0x4F,0x4F,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x91],1211,
2.71,0x07,AR92,AR9274\x0A,41 52 39 32 37 34 0A,0x92,0x74,0x74,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x92],1147,
2.71,0x07,AR93,AR9399\x0A,41 52 39 33 39 39 0A,0x93,0x99,0x99,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x93],1212,
2.71,0x07,AR94,AR94be\x0A,41 52 39 34 62 65 0A,0x94,0xBE,0xBE,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x94],1212,
2.71,0x07,AR95,AR95e3\x0A,41 52 39 35 65 33 0A,0x95,0xE3,0xE3,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x95],1147,
2.71,0x07,AR96,AR9608\x0A,41 52 39 36 30 38 0A,0x96,0x08,0x08,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x96],1212,
2.71,0x07,AR97,AR972d\x0A,41 52 39 37 32 64 0A,0x97,0x2D,0x2D,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x97],1212,
2.71,0x07,AR98,AR9852\x0A,41 52 39 38 35 32 0A,0x98,0x52,0x52,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x98],1151,
2.71,0x07,AR99,AR9977\x0A,41 52 39 39 37 37 0A,0x99,0x77,0x77,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x99],1212,
2.71,0x07,AR9A,AR9a9c\x0A,41 52 39 61 39 63 0A,0x9A,0x9C,0x9C,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x9A],1216,
2.71,0x07,AR9B,AR9bc1\x0A,41 52 39 62 63 31 0A,0x9B,0xC1,0xC1,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x9B],1151,
2.71,0x07,AR9C,AR9ce6\x0A,41 52 39 63 65 36 0A,0x9C,0xE6,0xE6,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x9C],1216,
2.71,0x07,AR9D,AR9d0b\x0A,41 52 39 64 30 62 0A,0x9D,0x0B,0x0B,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x9D],1216,
2.71,0x07,AR9E,AR9e30\x0A,41 52 39 65 33 30 0A,0x9E,0x30,0x30,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x9E],1151,
2.71,0x07,AR9F,AR9f55\x0A,41 52 39 66 35 35 0A,0x9F,0x55,0x55,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0x9F],1221,
2.71,0x07,ARA0,ARa07a\x0A,41 52 61 30 37 61 0A,0xA0,0x7A,0x7A,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xA0],1216,
2.71,0x07,ARA1,ARa19f\x0A,41 52 61 31 39 66 0A,0xA1,0x9F,0x9F,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xA1],1151,
2.71,0x07,ARA2,ARa2c4\x0A,41 52 61 32 63 34 0A,0xA2,0xC4,0xC4,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xA2],1216,
2.71,0x07,ARA3,ARa3e9\x0A,41 52 61 33 65 39 0A,0xA3,0xE9,0xE9,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xA3],1216,
2.71,0x07,ARA4,ARa40e\x0A,41 52 61 34 30 65 0A,0xA4,0x0E,0x0E,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xA4],1151,
2.71,0x07,ARA5,ARa533\x0A,41 52 61 35 33 33 0A,0xA5,0x33,0x33,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xA5],1216,
2.71,0x07,ARA6,ARa658\x0A,41 52 61 36 35 38 0A,0xA6,0x58,0x58,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xA6],1222,
2.71,0x07,ARA7,ARa77d\x0A,41 52 61 37 37 64 0A,0xA7,0x7D,0x7D,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xA7],1151,
2.71,0x07,ARA8,ARa8a2\x0A,41 52 61 38 61 32 0A,0xA8,0xA2,0xA2,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xA8],1216,
2.71,0x07,ARA9,ARa9c7\x0A,41 52 61 39 63 37 0A,0xA9,0xC7,0xC7,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xA9],1216,
2.71,0x07,ARAA,ARaaec\x0A,41 52 61 61 65 63 0A,0xAA,0xEC,0xEC,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xAA],1155,
2.71,0x07,ARAB,ARab11\x0A,41 52 61 62 31 31 0A,0xAB,0x11,0x11,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xAB],1220,
2.71,0x07,ARAC,ARac36\x0A,41 52 61 63 33 36 0A,0xAC,0x36,0x36,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xAC],1220,
2.71,0x07,ARAD,ARad5b\x0A,41 52 61 64 35 62 0A,0xAD,0x5B,0x5B,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xAD],1163,
2.71,0x07,ARAE,ARae80\x0A,41 52 61 65 38 30 0A,0xAE,0x80,0x80,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xAE],1219,
2.71,0x07,ARAF,ARafa5\x0A,41 52 61 66 61 35 0A,0xAF,0xA5,0xA5,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xAF],1221,
2.71,0x07,ARB0,ARb0ca\x0A,41 52 62 30 63 61 0A,0xB0,0xCA,0xCA,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xB0],1151,
2.71,0x07,ARB1,ARb1ef\x0A,41 52 62 31 65 66 0A,0xB1,0xEF,0xEF,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xB1],1216,
2.71,0x07,ARB2,ARb214\x0A,41 52 62 32 31 34 0A,0xB2,0x14,0x14,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xB2],1216,
2.71,0x07,ARB3,ARb339\x0A,41 52 62 33 33 39 0A,0xB3,0x39,0x39,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xB3],1151,
2.71,0x07,ARB4,ARb45e\x0A,41 52 62 34 35 65 0A,0xB4,0x5E,0x5E,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xB4],1216,
2.71,0x07,ARB5,ARb583\x0A,41 52 62 35 38 33 0A,0xB5,0x83,0x83,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xB5],1220,
2.71,0x07,ARB6,ARb6a8\x0A,41 52 62 36 61 38 0A,0xB6,0xA8,0xA8,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xB6],1151,
2.71,0x07,ARB7,ARb7cd\x0A,41 52 62 37 63 64 0A,0xB7,0xCD,0xCD,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xB7],1216,
2.71,0x07,ARB8,ARb8f2\x0A,41 52 62 38 66 32 0A,0xB8,0xF2,0xF2,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xB8],1216,
2.71,0x07,ARB9,ARb917\x0A,41 52 62 39 31 37 0A,0xB9,0x17,0x17,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xB9],1151,
2.71,0x07,ARBA,ARba3c\x0A,41 52 62 61 33 63 0A,0xBA,0x3C,0x3C,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xBA],1220,
2.71,0x07,ARBB,ARbb61\x0A,41 52 62 62 36 31 0A,0xBB,0x61,0x61,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xBB],1220,
2.71,0x07,ARBC,ARbc86\x0A,41 52 62 63 38 36 0A,0xBC,0x86,0x86,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xBC],1160,
2.71,0x07,ARBD,ARbdab\x0A,41 52 62 64 61 62 0A,0xBD,0xAB,0xAB,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xBD],1220,
2.71,0x07,ARBE,ARbed0\x0A,41 52 62 65 64 30 0A,0xBE,0xD0,0xD0,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xBE],1220,
2.71,0x07,ARBF,ARbff5\x0A,41 52 62 66 66 35 0A,0xBF,0xF5,0xF5,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xBF],1220,
2.71,0x07,ARC0,ARc01a\x0A,41 52 63 30 31 61 0A,0xC0,0x1A,0x1A,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xC0],1151,
2.71,0x07,ARC1,ARc13f\x0A,41 52 63 31 33 66 0A,0xC1,0x3F,0x3F,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xC1],1216,
2.71,0x07,ARC2,ARc264\x0A,41 52 63 32 36 34 0A,0xC2,0x64,0x64,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xC2],1216,
2.71,0x07,ARC3,ARc389\x0A,41 52 63 33 38 39 0A,0xC3,0x89,0x89,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xC3],1157,
2.71,0x07,ARC4,ARc4ae\x0A,41 52 63 34 61 65 0A,0xC4,0xAE,0xAE,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xC4],1216,
2.71,0x07,ARC5,ARc5d3\x0A,41 52 63 35 64 33 0A,0xC5,0xD3,0xD3,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xC5],1216,
2.71,0x07,ARC6,ARc6f8\x0A,41 52 63 36 66 38 0A,0xC6,0xF8,0xF8,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xC6],1151,
2.71,0x07,ARC7,ARc71d\x0A,41 52 63 37 31 64 0A,0xC7,0x1D,0x1D,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xC7],1216,
2.71,0x07,ARC8,ARc842\x0A,41 52 63 38 34 32 0A,0xC8,0x42,0x42,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xC8],1216,
2.71,0x07,ARC9,ARc967\x0A,41 52 63 39 36 37 0A,0xC9,0x67,0x67,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xC9],1151,
2.71,0x07,ARCA,ARca8c\x0A,41 52 63 61 38 63 0A,0xCA,0x8C,0x8C,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xCA],1228,
2.71,0x07,ARCB,ARcbb1\x0A,41 52 63 62 62 31 0A,0xCB,0xB1,0xB1,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xCB],1219,
2.71,0x07,ARCC,ARccd6\x0A,41 52 63 63 64 36 0A,0xCC,0xD6,0xD6,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xCC],1155,
2.71,0x07,ARCD,ARcdfb\x0A,41 52 63 64 66 62 0A,0xCD,0xFB,0xFB,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xCD],1220,
2.71,0x07,ARCE,ARce20\x0A,41 52 63 65 32 30 0A,0xCE,0x20,0x20,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xCE],1220,
2.71,0x07,ARCF,ARcf45\x0A,41 52 63 66 34 35 0A,0xCF,0x45,0x45,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xCF],1155,
2.71,0x07,ARD0,ARd06a\x0A,41 52 64 30 36 61 0A,0xD0,0x6A,0x6A,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xD0],1216,
2.71,0x07,ARD1,ARd18f\x0A,41 52 64 31 38 66 0A,0xD1,0x8F,0x8F,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xD1],1216,
2.71,0x07,ARD2,ARd2b4\x0A,41 52 64 32 62 34 0A,0xD2,0xB4,0xB4,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xD2],1155,
2.71,0x07,ARD3,ARd3d9\x0A,41 52 64 33 64 39 0A,0xD3,0xD9,0xD9,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xD3],1216,
2.71,0x07,ARD4,ARd4fe\x0A,41 52 64 34 66 65 0A,0xD4,0xFE,0xFE,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xD4],1216,
2.71,0x07,ARD5,ARd523\x0A,41 52 64 35 32 33 0A,0xD5,0x23,0x23,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xD5],1151,
2.71,0x07,ARD6,ARd648\x0A,41 52 64 36 34 38 0A,0xD6,0x48,0x48,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xD6],1216,
2.71,0x07,ARD7,ARd76d\x0A,41 52 64 37 36 64 0A,0xD7,0x6D,0x6D,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xD7],1216,
2.71,0x07,ARD8,ARd892\x0A,41 52 64 38 39 32 0A,0xD8,0x92,0x92,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xD8],1151,
2.71,0x07,ARD9,ARd9b7\x0A,41 52 64 39 62 37 0A,0xD9,0xB7,0xB7,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xD9],1221,
2.71,0x07,ARDA,ARdadc\x0A,41 52 64 61 64 63 0A,0xDA,0xDC,0xDC,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xDA],1220,
2.71,0x07,ARDB,ARdb01\x0A,41 52 64 62 30 31 0A,0xDB,0x01,0x01,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xDB],1155,
2.71,0x07,ARDC,ARdc26\x0A,41 52 64 63 32 36 0A,0xDC,0x26,0x26,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xDC],1220,
2.71,0x07,ARDD,ARdd4b\x0A,41 52 64 64 34 62 0A,0xDD,0x4B,0x4B,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xDD],1220,
2.71,0x07,ARDE,ARde70\x0A,41 52 64 65 37 30 0A,0xDE,0x70,0x70,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xDE],1155,
2.71,0x07,ARDF,ARdf95\x0A,41 52 64 66 39 35 0A,0xDF,0x95,0x95,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xDF],1220,
2.71,0x07,ARE0,ARe0ba\x0A,41 52 65 30 62 61 0A,0xE0,0xBA,0xBA,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xE0],1222,
2.71,0x07,ARE1,ARe1df\x0A,41 52 65 31 64 66 0A,0xE1,0xDF,0xDF,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xE1],1216,
2.71,0x07,ARE2,ARe204\x0A,41 52 65 32 30 34 0A,0xE2,0x04,0x04,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xE2],1151,
2.71,0x07,ARE3,ARe329\x0A,41 52 65 33 32 39 0A,0xE3,0x29,0x29,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xE3],1216,
2.71,0x07,ARE4,ARe44e\x0A,41 52 65 34 34 65 0A,0xE4,0x4E,0x4E,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xE4],1216,
2.71,0x07,ARE5,ARe573\x0A,41 52 65 35 37 33 0A,0xE5,0x73,0x73,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xE5],1151,
2.71,0x07,ARE6,ARe698\x0A,41 52 65 36 39 38 0A,0xE6,0x98,0x98,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xE6],1217,
2.71,0x07,ARE7,ARe7bd\x0A,41 52 65 37 62 64 0A,0xE7,0xBD,0xBD,yes,3,EEPROM[0x98] | EEPROM[0x99] | EEPROM[0xE7],1224,
